Epoch 1/100 | Train Loss: 0.2603 | Val Loss: 0.0929 | MAE: 0.2103 | Pearson: 0.9602
Epoch 2/100 | Train Loss: 0.0771 | Val Loss: 0.1027 | MAE: 0.1970 | Pearson: 0.9494
Epoch 3/100 | Train Loss: 0.0360 | Val Loss: 0.0651 | MAE: 0.1024 | Pearson: 0.9665
Epoch 4/100 | Train Loss: 0.0157 | Val Loss: 0.0640 | MAE: 0.0860 | Pearson: 0.9664
Epoch 5/100 | Train Loss: 0.0064 | Val Loss: 0.0619 | MAE: 0.0911 | Pearson: 0.9675
Epoch 6/100 | Train Loss: 0.0027 | Val Loss: 0.0622 | MAE: 0.0743 | Pearson: 0.9670
Epoch 7/100 | Train Loss: 0.0012 | Val Loss: 0.0617 | MAE: 0.0739 | Pearson: 0.9674
Epoch 8/100 | Train Loss: 0.0005 | Val Loss: 0.0635 | MAE: 0.0716 | Pearson: 0.9664
Epoch 9/100 | Train Loss: 0.0004 | Val Loss: 0.0708 | MAE: 0.0741 | Pearson: 0.9627
Epoch 10/100 | Train Loss: 0.0005 | Val Loss: 0.0688 | MAE: 0.0715 | Pearson: 0.9637
Epoch 11/100 | Train Loss: 0.0004 | Val Loss: 0.0608 | MAE: 0.0673 | Pearson: 0.9678
Epoch 12/100 | Train Loss: 0.0004 | Val Loss: 0.0593 | MAE: 0.0668 | Pearson: 0.9685
Epoch 13/100 | Train Loss: 0.0011 | Val Loss: 0.0577 | MAE: 0.0661 | Pearson: 0.9694
Epoch 14/100 | Train Loss: 0.0015 | Val Loss: 0.0625 | MAE: 0.0789 | Pearson: 0.9672
Epoch 15/100 | Train Loss: 0.0006 | Val Loss: 0.0644 | MAE: 0.0680 | Pearson: 0.9660
Epoch 16/100 | Train Loss: 0.0004 | Val Loss: 0.0644 | MAE: 0.0675 | Pearson: 0.9659
Epoch 17/100 | Train Loss: 0.0001 | Val Loss: 0.0660 | MAE: 0.0681 | Pearson: 0.9650
Epoch 18/100 | Train Loss: 0.0001 | Val Loss: 0.0643 | MAE: 0.0692 | Pearson: 0.9659
Epoch 19/100 | Train Loss: 0.0001 | Val Loss: 0.0625 | MAE: 0.0657 | Pearson: 0.9668
Epoch 20/100 | Train Loss: 0.0001 | Val Loss: 0.0657 | MAE: 0.0663 | Pearson: 0.9652
Epoch 21/100 | Train Loss: 0.0001 | Val Loss: 0.0636 | MAE: 0.0658 | Pearson: 0.9662
Epoch 22/100 | Train Loss: 0.0001 | Val Loss: 0.0636 | MAE: 0.0660 | Pearson: 0.9664
Epoch 23/100 | Train Loss: 0.0001 | Val Loss: 0.0641 | MAE: 0.0665 | Pearson: 0.9661
