Epoch 1/100 | Train Loss: 1.8745 | Val Loss: 0.2979 | MAE: 0.4321 | Pearson: 0.9426
Epoch 2/100 | Train Loss: 0.4618 | Val Loss: 0.1995 | MAE: 0.3062 | Pearson: 0.9595
Epoch 3/100 | Train Loss: 0.1649 | Val Loss: 0.2262 | MAE: 0.3107 | Pearson: 0.9540
Epoch 4/100 | Train Loss: 0.1379 | Val Loss: 0.2087 | MAE: 0.2927 | Pearson: 0.9576
Epoch 5/100 | Train Loss: 0.0872 | Val Loss: 0.1769 | MAE: 0.2730 | Pearson: 0.9686
Epoch 6/100 | Train Loss: 0.0497 | Val Loss: 0.1811 | MAE: 0.2941 | Pearson: 0.9638
Epoch 7/100 | Train Loss: 0.0283 | Val Loss: 0.1270 | MAE: 0.2617 | Pearson: 0.9738
Epoch 8/100 | Train Loss: 0.0175 | Val Loss: 0.1605 | MAE: 0.2815 | Pearson: 0.9684
Epoch 9/100 | Train Loss: 0.0109 | Val Loss: 0.2043 | MAE: 0.3044 | Pearson: 0.9644
Epoch 10/100 | Train Loss: 0.0065 | Val Loss: 0.1240 | MAE: 0.2417 | Pearson: 0.9742
Epoch 11/100 | Train Loss: 0.0031 | Val Loss: 0.1289 | MAE: 0.2529 | Pearson: 0.9739
Epoch 12/100 | Train Loss: 0.0028 | Val Loss: 0.1514 | MAE: 0.2651 | Pearson: 0.9698
Epoch 13/100 | Train Loss: 0.0015 | Val Loss: 0.1532 | MAE: 0.2716 | Pearson: 0.9685
Epoch 14/100 | Train Loss: 0.0017 | Val Loss: 0.1428 | MAE: 0.2589 | Pearson: 0.9715
Epoch 15/100 | Train Loss: 0.0012 | Val Loss: 0.1556 | MAE: 0.2737 | Pearson: 0.9686
Epoch 16/100 | Train Loss: 0.0011 | Val Loss: 0.1369 | MAE: 0.2560 | Pearson: 0.9724
Epoch 17/100 | Train Loss: 0.0017 | Val Loss: 0.1337 | MAE: 0.2619 | Pearson: 0.9727
Epoch 18/100 | Train Loss: 0.0019 | Val Loss: 0.1276 | MAE: 0.2519 | Pearson: 0.9738
Epoch 19/100 | Train Loss: 0.0026 | Val Loss: 0.1566 | MAE: 0.2698 | Pearson: 0.9684
Epoch 20/100 | Train Loss: 0.0022 | Val Loss: 0.1593 | MAE: 0.2733 | Pearson: 0.9693
