epoch,train_loss,val_loss,val_mae,val_pearson
1,1.4939830044905344,0.2700712843798101,0.4009975492954254,0.94647604
2,0.26597129098243183,0.2980034922560056,0.3851829171180725,0.96042734
3,0.1251183823371927,0.35753414935121935,0.40278616547584534,0.9597035
4,0.06386588028528624,0.19494606678684553,0.2659465968608856,0.9662133
5,0.03647416020847029,0.17909834968547025,0.2643057703971863,0.9718238
6,0.0342692771823042,0.15674973682810864,0.2419128566980362,0.9711423
7,0.021249821549281477,0.14104912243783474,0.262347012758255,0.9727926
8,0.01355533739293201,0.1679175696335733,0.27016952633857727,0.97345877
9,0.008011845905437237,0.14519883195559183,0.23904691636562347,0.97282094
10,0.0057214524829760196,0.12914944471170506,0.2324751913547516,0.97452873
11,0.0039105557357995875,0.14184429900099835,0.24648070335388184,0.974068
12,0.002563356036423809,0.13642744099100432,0.23466911911964417,0.97465074
13,0.002602592108693595,0.12522513512521982,0.22542718052864075,0.9752949
14,0.0023810209926321273,0.13992828503251076,0.23540912568569183,0.97470176
15,0.0024311728575008196,0.11658141730974118,0.21609491109848022,0.977339
16,0.002242795103100232,0.14658458841343722,0.24613149464130402,0.9743396
17,0.00341698501077998,0.13025835249572992,0.2253846377134323,0.97539955
18,0.0034420594974007043,0.12712768806765476,0.22157199680805206,0.97623336
19,0.029298879379510052,0.23976043394456306,0.31250232458114624,0.96522546
20,0.06745930320272843,0.12750397839893898,0.22745567560195923,0.97638667
21,0.038968513067811725,0.1690678739299377,0.26710808277130127,0.9731996
22,0.018596784139258995,0.12925813719630241,0.21117928624153137,0.9771161
23,0.008906761282641026,0.12104312726296484,0.2203773707151413,0.97658855
24,0.0043047759487914545,0.12175924680195749,0.20849615335464478,0.97583854
25,0.0024459553119312557,0.11218266747891903,0.19429197907447815,0.9774096
26,0.0012743873748048726,0.12080235779285431,0.20239968597888947,0.9766411
27,0.0008261498455087551,0.11906183569226414,0.2026074230670929,0.97631794
28,0.0005606605399710436,0.11457013816107064,0.20314550399780273,0.97700644
29,0.0004618304115461393,0.11932673530342679,0.2043156623840332,0.9767218
30,0.000372589493862405,0.11443325535704692,0.20346127450466156,0.97696817
31,0.00022621969128522323,0.11586674861609936,0.19935637712478638,0.97692096
32,0.0002704742046060144,0.11535336504069467,0.20095477998256683,0.9769176
33,0.000312559979122145,0.11579340510070324,0.20291239023208618,0.9769702
34,0.0005239637155480321,0.11402107449248433,0.20174260437488556,0.97691053
