Epoch 1/100 | Train Loss: 1.7299 | Val Loss: 0.3979 | MAE: 0.5246 | Pearson: 0.9317
Epoch 2/100 | Train Loss: 0.2906 | Val Loss: 0.5016 | MAE: 0.6289 | Pearson: 0.9469
Epoch 3/100 | Train Loss: 0.2687 | Val Loss: 0.2317 | MAE: 0.3208 | Pearson: 0.9651
Epoch 4/100 | Train Loss: 0.1109 | Val Loss: 0.2178 | MAE: 0.3197 | Pearson: 0.9671
Epoch 5/100 | Train Loss: 0.0818 | Val Loss: 0.2344 | MAE: 0.3822 | Pearson: 0.9663
Epoch 6/100 | Train Loss: 0.0478 | Val Loss: 0.1830 | MAE: 0.2860 | Pearson: 0.9721
Epoch 7/100 | Train Loss: 0.0390 | Val Loss: 0.2721 | MAE: 0.3418 | Pearson: 0.9677
Epoch 8/100 | Train Loss: 0.0341 | Val Loss: 0.1330 | MAE: 0.2664 | Pearson: 0.9757
Epoch 9/100 | Train Loss: 0.0253 | Val Loss: 0.1520 | MAE: 0.2671 | Pearson: 0.9741
Epoch 10/100 | Train Loss: 0.0115 | Val Loss: 0.1559 | MAE: 0.2760 | Pearson: 0.9727
Epoch 11/100 | Train Loss: 0.0103 | Val Loss: 0.1536 | MAE: 0.2724 | Pearson: 0.9746
Epoch 12/100 | Train Loss: 0.0068 | Val Loss: 0.1498 | MAE: 0.2972 | Pearson: 0.9743
Epoch 13/100 | Train Loss: 0.0056 | Val Loss: 0.1561 | MAE: 0.2672 | Pearson: 0.9739
Epoch 14/100 | Train Loss: 0.0051 | Val Loss: 0.1509 | MAE: 0.2766 | Pearson: 0.9750
Epoch 15/100 | Train Loss: 0.0044 | Val Loss: 0.1308 | MAE: 0.2486 | Pearson: 0.9769
Epoch 16/100 | Train Loss: 0.0026 | Val Loss: 0.1506 | MAE: 0.2536 | Pearson: 0.9752
Epoch 17/100 | Train Loss: 0.0021 | Val Loss: 0.1431 | MAE: 0.2524 | Pearson: 0.9757
Epoch 18/100 | Train Loss: 0.0010 | Val Loss: 0.1523 | MAE: 0.2611 | Pearson: 0.9746
Epoch 19/100 | Train Loss: 0.0014 | Val Loss: 0.1413 | MAE: 0.2531 | Pearson: 0.9759
Epoch 20/100 | Train Loss: 0.0025 | Val Loss: 0.1425 | MAE: 0.2548 | Pearson: 0.9750
Epoch 21/100 | Train Loss: 0.0034 | Val Loss: 0.1513 | MAE: 0.2539 | Pearson: 0.9756
Epoch 22/100 | Train Loss: 0.0035 | Val Loss: 0.1379 | MAE: 0.2599 | Pearson: 0.9760
Epoch 23/100 | Train Loss: 0.0075 | Val Loss: 0.1505 | MAE: 0.2624 | Pearson: 0.9760
Epoch 24/100 | Train Loss: 0.0093 | Val Loss: 0.1578 | MAE: 0.2706 | Pearson: 0.9768
Epoch 25/100 | Train Loss: 0.0092 | Val Loss: 0.1482 | MAE: 0.2731 | Pearson: 0.9756
