Epoch 1/100 | Train Loss: 1.6841 | Val Loss: 0.6854 | MAE: 0.6082 | Pearson: 0.9038
Epoch 2/100 | Train Loss: 0.3619 | Val Loss: 0.4920 | MAE: 0.4705 | Pearson: 0.9255
Epoch 3/100 | Train Loss: 0.2124 | Val Loss: 0.3227 | MAE: 0.3835 | Pearson: 0.9385
Epoch 4/100 | Train Loss: 0.1031 | Val Loss: 0.3058 | MAE: 0.3429 | Pearson: 0.9425
Epoch 5/100 | Train Loss: 0.0612 | Val Loss: 0.3758 | MAE: 0.3541 | Pearson: 0.9273
Epoch 6/100 | Train Loss: 0.0392 | Val Loss: 0.3380 | MAE: 0.3315 | Pearson: 0.9375
Epoch 7/100 | Train Loss: 0.0249 | Val Loss: 0.3642 | MAE: 0.3590 | Pearson: 0.9320
Epoch 8/100 | Train Loss: 0.0212 | Val Loss: 0.3355 | MAE: 0.3311 | Pearson: 0.9359
Epoch 9/100 | Train Loss: 0.0129 | Val Loss: 0.3632 | MAE: 0.3286 | Pearson: 0.9320
Epoch 10/100 | Train Loss: 0.0085 | Val Loss: 0.3762 | MAE: 0.3377 | Pearson: 0.9313
Epoch 11/100 | Train Loss: 0.0062 | Val Loss: 0.3285 | MAE: 0.3172 | Pearson: 0.9379
Epoch 12/100 | Train Loss: 0.0051 | Val Loss: 0.3610 | MAE: 0.3238 | Pearson: 0.9331
Epoch 13/100 | Train Loss: 0.0042 | Val Loss: 0.3266 | MAE: 0.3146 | Pearson: 0.9378
Epoch 14/100 | Train Loss: 0.0071 | Val Loss: 0.3525 | MAE: 0.3309 | Pearson: 0.9328
