epoch,train_loss,val_loss,val_mae,val_pearson
1,1.729900567399131,0.3978528483421542,0.5245965719223022,0.93171936
2,0.29056796392218937,0.501604742060105,0.6289425492286682,0.946879
3,0.2686842394371827,0.23172866220314367,0.32076945900917053,0.9651406
4,0.1108533016923401,0.21783678699284792,0.3196916878223419,0.96706384
5,0.08180667815936936,0.23441995431979498,0.38219785690307617,0.9663195
6,0.04776723946755131,0.18301749914341295,0.28599217534065247,0.97212076
7,0.03904185773183902,0.27205835442542065,0.341782808303833,0.96770716
8,0.03408195801700155,0.13303527525567915,0.2663973569869995,0.97574025
9,0.02531016765990191,0.1520207249559462,0.26708757877349854,0.97410804
10,0.011476904078800644,0.15591583983041346,0.27604761719703674,0.9727218
11,0.010277626052912738,0.15357272008016784,0.272394597530365,0.9746419
12,0.006816305991055237,0.1498489623578886,0.2971544861793518,0.9743146
13,0.005593910392942942,0.15608990962815975,0.2672034800052643,0.97387034
14,0.0050615563484219216,0.15093677034080125,0.27663537859916687,0.9749751
15,0.004397612396213744,0.1308294952044283,0.2486482858657837,0.97687334
16,0.002645929018035531,0.15062752751206668,0.2536373734474182,0.9751542
17,0.0020521558387877627,0.14309111749753356,0.2523793578147888,0.97567195
18,0.0009930928215099912,0.15229751018826695,0.26114940643310547,0.9745513
19,0.0013920711463369015,0.14129434409551322,0.25312453508377075,0.97587675
20,0.002461323632612928,0.1425313358195126,0.2548252046108246,0.97502875
21,0.0033758712893662353,0.1513210385940814,0.25387218594551086,0.9756192
22,0.0035244929287323937,0.13788129711368433,0.2598521113395691,0.9759641
23,0.0074765696009207105,0.15046081063337624,0.2623702585697174,0.9760163
24,0.009318491086984675,0.1578099490919461,0.2706165015697479,0.9767594
