epoch,train_accuracy,train_f1_score,val_accuracy,val_f1_score
1,0.3837402885682575,0.3706100245745774,0.17425083240843509,0.05171527540288148
2,0.24833518312985572,0.2115165670296419,0.3995560488346282,0.2281366813330153
3,0.38207547169811323,0.21124991950544145,0.3995560488346282,0.2281366813330153
4,0.35377358490566035,0.2351794566001003,0.17425083240843509,0.05369069246682213
5,0.17619311875693675,0.05278727549452928,0.17425083240843509,0.05171527540288148
6,0.3177025527192009,0.2703129551311119,0.43174250832408434,0.2951458554569611
7,0.44783573806881244,0.31809068794216266,0.4284128745837958,0.3237704022345845
8,0.4428412874583796,0.37415262185412873,0.47613762486126526,0.4073433617123633
9,0.46809100998890124,0.35061390674102677,0.4683684794672586,0.3476739330754416
10,0.5172031076581576,0.43439625722344083,0.5360710321864595,0.46357616803153506
11,0.5430077691453941,0.46268981421803185,0.532741398446171,0.4581779802307245
12,0.5674250832408435,0.49686243728127666,0.5382907880133185,0.4657806677748142
13,0.5857380688124306,0.518734986917109,0.5660377358490566,0.5010340914738185
14,0.5993340732519423,0.5344592657680105,0.5771365149833518,0.5192954813639927
15,0.6118201997780244,0.54880153963031,0.586015538290788,0.5289537976934282
16,0.6270810210876804,0.5644377022700949,0.5804661487236404,0.5166275447616981
17,0.6254162042175361,0.563452948804308,0.5726970033296337,0.5056688761549636
18,0.6317980022197558,0.5699497721553355,0.5948945615982242,0.5393228504811639
19,0.5893451720310766,0.5341096714305404,0.611542730299667,0.5545731403872157
20,0.6367924528301887,0.5764653755858271,0.6259711431742508,0.5786562073143204
21,0.6295782463928968,0.5852030097700686,0.6015538290788013,0.5690066413085677
22,0.5904550499445061,0.5543469465236264,0.6059933407325194,0.5688099578676853
23,0.6356825749167592,0.5950476063723589,0.6204217536071032,0.5787487600026221
24,0.6412319644839067,0.587884834141844,0.609322974472808,0.5441667402285442
25,0.6329078801331853,0.5731554417948527,0.5993340732519423,0.5326320641670735
26,0.631243063263041,0.5715243198604251,0.6315205327413984,0.572094691955305
27,0.6598224195338512,0.6021632412750824,0.632630410654828,0.5932967958766525
28,0.6553829078801332,0.6185914630737274,0.6193118756936737,0.594572796380085
29,0.6534406215316315,0.6312313390427642,0.6104328523862376,0.5937888795213394
30,0.647891231964484,0.633457936455105,0.6215316315205327,0.6149105736448148
31,0.6609322974472808,0.6493208764521159,0.6148723640399556,0.6128441027594744
32,0.646503884572697,0.6378824609074557,0.6159822419533851,0.610321561664423
33,0.6595449500554939,0.6514848576368193,0.5871254162042175,0.5641665852631466
34,0.6262486126526082,0.618916947706768,0.6270810210876804,0.6287373811977615
35,0.6431742508324084,0.6321258738067527,0.6403995560488346,0.6269100641438223
36,0.663984461709212,0.6403758858857325,0.6503884572697003,0.6335390802404248
37,0.6778579356270811,0.6528337388507518,0.6248612652608213,0.5967727287915622
38,0.667591564927858,0.6436257399951048,0.6304106548279689,0.6004151696197154
39,0.6625971143174251,0.6328416972590386,0.6182019977802442,0.5812185823466439
40,0.6553829078801332,0.622713467148033,0.6392896781354052,0.6074569426626847
41,0.6759156492785794,0.6452507401958444,0.6426193118756937,0.6137798329191012
42,0.6831298557158713,0.6594497275297995,0.6170921198668147,0.5918206565285259
43,0.6620421753607103,0.6441658333235846,0.6215316315205327,0.6062432326297373
44,0.6556603773584906,0.6477677568622349,0.6193118756936737,0.613079721842398
45,0.663984461709212,0.6625448929386555,0.5993340732519423,0.5874214268335742
46,0.6498335183129855,0.6496469040214747,0.5982241953385128,0.5878646193768751
47,0.6564927857935627,0.6546346785095478,0.6459489456159823,0.6468075298584122
48,0.6623196448390677,0.6595756204104087,0.6481687014428413,0.6444817703392004
49,0.6784128745837957,0.6700860142396117,0.658157602663707,0.6505019469355935
50,0.6839622641509434,0.6716209395797457,0.6370699223085461,0.6293791939874159
51,0.6775804661487237,0.6688063989969324,0.6514983351831298,0.6494493741909827
52,0.6717536071032186,0.6703649546262752,0.6492785793562708,0.6528900544679582
53,0.672031076581576,0.6739252091615592,0.6337402885682575,0.6351607948512661
54,0.6778579356270811,0.6782131089577008,0.6403995560488346,0.6433496364511355
55,0.6773029966703663,0.678563310487471,0.6004439511653719,0.5879559884525138
56,0.6459489456159823,0.6473033833523244,0.6281908990011099,0.6321989135685595
57,0.672031076581576,0.6737991423074605,0.5693673695893452,0.5499683065345116
58,0.6301331853496115,0.6326250535409945,0.6048834628190899,0.600464418688088
59,0.6620421753607103,0.6668912110113069,0.634850166481687,0.6420099639659991
60,0.6775804661487237,0.6816326042479784,0.6381798002219756,0.6432586109896935
61,0.6764705882352942,0.6794991519029157,0.6459489456159823,0.6500206662401046
62,0.6828523862375139,0.683319326588057,0.6526082130965594,0.652657041048344
63,0.6825749167591565,0.6817981637222496,0.6182019977802442,0.615090623846765
64,0.6795227524972253,0.6743614317733632,0.660377358490566,0.6580551199671549
65,0.6884017758046614,0.6840090060944801,0.6470588235294118,0.6456248010430458
66,0.6889567147613762,0.68313778038716,0.6337402885682575,0.6282748174075684
67,0.6809100998890122,0.6770947036891241,0.5682574916759157,0.5383598547193864
68,0.6548279689234184,0.6552703014645096,0.6481687014428413,0.6576071268611887
69,0.6739733629300777,0.6817450391869597,0.6104328523862376,0.6159355011276497
70,0.6412319644839067,0.6505545272374181,0.6026637069922308,0.6009183361934857
71,0.644284128745838,0.6510798737127713,0.6481687014428413,0.6548450833971899
72,0.66842397336293,0.6762128240152592,0.6215316315205327,0.6258458695632686
73,0.6648168701442841,0.6685694778415564,0.5460599334073252,0.4988947662201499
74,0.6379023307436182,0.634512606743269,0.5571587125416204,0.524823222510873
75,0.6356825749167592,0.6362127734125006,0.5449500554938956,0.509543825051783
76,0.6401220865704772,0.6434705807459689,0.5427302996670367,0.503010192156771
77,0.6354051054384018,0.6363978744557204,0.58157602663707,0.5605958288988774
78,0.654550499445061,0.6499492154954264,0.6248612652608213,0.6183534037731129
79,0.6870144284128746,0.6829140550784982,0.660377358490566,0.6619243420449294
80,0.6856270810210877,0.6868035298333154,0.6426193118756937,0.6509725679632816
81,0.6789678135405105,0.6860774043512626,0.6415094339622641,0.6558567011120978
82,0.6770255271920089,0.6871604272365851,0.6470588235294118,0.6577803535207187
83,0.6795227524972253,0.685414845900406,0.655937846836848,0.6590703905306151
84,0.6889567147613762,0.69109491608864,0.6514983351831298,0.6574187916367372
85,0.675638179800222,0.6825934765641214,0.6470588235294118,0.6601027587988071
86,0.6878468368479467,0.6971276818674191,0.6370699223085461,0.6470647878097303
87,0.6867369589345172,0.6936123415254968,0.6448390677025527,0.6509362968552056
88,0.693118756936737,0.6968587581698971,0.5937846836847946,0.5838957262029606
89,0.6753607103218646,0.6821110810640589,0.611542730299667,0.6123567668671605
90,0.6767480577136515,0.6838759130081594,0.6381798002219756,0.6478386996644017
91,0.672031076581576,0.6866231868790493,0.6337402885682575,0.6559294039350404
92,0.6723085460599334,0.6899736645080305,0.6359600443951166,0.654251583867994
93,0.6761931187569368,0.6909991370952003,0.6459489456159823,0.659235199253831
94,0.6803551609322974,0.6917433204216057,0.6304106548279689,0.6397493296581436
95,0.6853496115427303,0.6941901565490025,0.6004439511653719,0.5969980094271202
96,0.6759156492785794,0.6861745274619845,0.6570477247502775,0.6698881495136757
97,0.6820199778024417,0.6904085777852248,0.6526082130965594,0.6625397863550692
98,0.6864594894561599,0.693288429107872,0.6481687014428413,0.6548208051581402
99,0.6842397336293008,0.6910687226925635,0.6592674805771365,0.670517966489856
100,0.6803551609322974,0.6925804362630307,0.6492785793562708,0.6648499848866841
