epoch,train_accuracy,train_f1_score,val_accuracy,val_f1_score
1,0.4803370786516854,0.513588275038475,0.24719101123595505,0.234467368750734
2,0.7275280898876404,0.6989256827407715,0.6966292134831461,0.6331692126415015
3,0.8061797752808989,0.8062749113229699,0.6853932584269663,0.7047731688772493
4,0.8623595505617978,0.8663542620845834,0.6853932584269663,0.684142664017504
5,0.9044943820224719,0.9095279510870861,0.7415730337078652,0.7555896684733316
6,0.9466292134831461,0.9513654921443729,0.6966292134831461,0.7300320060935082
7,0.9157303370786517,0.9203742379423797,0.7415730337078652,0.7572473589521245
8,0.949438202247191,0.9518923488615932,0.7191011235955056,0.7468135062179659
9,0.9915730337078652,0.991613860710549,0.7752808988764045,0.7830553556822444
10,0.9971910112359551,0.9972432346890332,0.7640449438202247,0.7534647624535266
11,1.0,1.0,0.7865168539325843,0.7811833728700286
12,1.0,1.0,0.7865168539325843,0.7811833728700286
13,1.0,1.0,0.7752808988764045,0.7691396496084728
14,1.0,1.0,0.7752808988764045,0.7691396496084728
15,1.0,1.0,0.7752808988764045,0.7691396496084728
16,1.0,1.0,0.7752808988764045,0.7691396496084728
17,1.0,1.0,0.7752808988764045,0.7691396496084728
18,1.0,1.0,0.7752808988764045,0.7691396496084728
