Epoch 1/100 | Train Loss: 0.8861 | Val Loss: 0.6077 | MAE: 0.6200 | Pearson: 0.8481
Epoch 2/100 | Train Loss: 0.4532 | Val Loss: 0.5939 | MAE: 0.6051 | Pearson: 0.8500
Epoch 3/100 | Train Loss: 0.2998 | Val Loss: 0.5258 | MAE: 0.5620 | Pearson: 0.8525
Epoch 4/100 | Train Loss: 0.1574 | Val Loss: 0.5644 | MAE: 0.5535 | Pearson: 0.8503
Epoch 5/100 | Train Loss: 0.0780 | Val Loss: 0.5442 | MAE: 0.5353 | Pearson: 0.8514
Epoch 6/100 | Train Loss: 0.0431 | Val Loss: 0.5116 | MAE: 0.5305 | Pearson: 0.8531
Epoch 7/100 | Train Loss: 0.0296 | Val Loss: 0.5051 | MAE: 0.5248 | Pearson: 0.8562
Epoch 8/100 | Train Loss: 0.0236 | Val Loss: 0.5056 | MAE: 0.5235 | Pearson: 0.8570
Epoch 9/100 | Train Loss: 0.0186 | Val Loss: 0.5042 | MAE: 0.5249 | Pearson: 0.8548
Epoch 10/100 | Train Loss: 0.0191 | Val Loss: 0.4946 | MAE: 0.5278 | Pearson: 0.8588
Epoch 11/100 | Train Loss: 0.0213 | Val Loss: 0.4998 | MAE: 0.5338 | Pearson: 0.8559
Epoch 12/100 | Train Loss: 0.0237 | Val Loss: 0.5028 | MAE: 0.5323 | Pearson: 0.8566
Epoch 13/100 | Train Loss: 0.0291 | Val Loss: 0.5324 | MAE: 0.5279 | Pearson: 0.8551
Epoch 14/100 | Train Loss: 0.0300 | Val Loss: 0.5245 | MAE: 0.5250 | Pearson: 0.8564
Epoch 15/100 | Train Loss: 0.0389 | Val Loss: 0.5196 | MAE: 0.5250 | Pearson: 0.8544
Epoch 16/100 | Train Loss: 2.5867 | Val Loss: 2.0579 | MAE: 1.1708 | Pearson: 0.5857
Epoch 17/100 | Train Loss: 0.7720 | Val Loss: 0.6791 | MAE: 0.6299 | Pearson: 0.8043
Epoch 18/100 | Train Loss: 0.5528 | Val Loss: 0.5979 | MAE: 0.5998 | Pearson: 0.8243
Epoch 19/100 | Train Loss: 0.4685 | Val Loss: 0.5843 | MAE: 0.5748 | Pearson: 0.8289
Epoch 20/100 | Train Loss: 0.4073 | Val Loss: 0.6172 | MAE: 0.6155 | Pearson: 0.8260
