Epoch 1/100 | Train Loss: 0.9782 | Val Loss: 0.6113 | MAE: 0.6236 | Pearson: 0.8478
Epoch 2/100 | Train Loss: 0.5311 | Val Loss: 0.6137 | MAE: 0.6292 | Pearson: 0.8608
Epoch 3/100 | Train Loss: 0.4155 | Val Loss: 1.1561 | MAE: 0.8620 | Pearson: 0.8309
Epoch 4/100 | Train Loss: 0.2784 | Val Loss: 0.5208 | MAE: 0.5264 | Pearson: 0.8609
Epoch 5/100 | Train Loss: 0.1579 | Val Loss: 0.6201 | MAE: 0.5773 | Pearson: 0.8545
Epoch 6/100 | Train Loss: 0.1082 | Val Loss: 0.5385 | MAE: 0.5455 | Pearson: 0.8523
Epoch 7/100 | Train Loss: 0.0652 | Val Loss: 0.5352 | MAE: 0.5402 | Pearson: 0.8588
Epoch 8/100 | Train Loss: 0.0453 | Val Loss: 0.5072 | MAE: 0.5242 | Pearson: 0.8608
Epoch 9/100 | Train Loss: 0.0293 | Val Loss: 0.5133 | MAE: 0.5284 | Pearson: 0.8584
Epoch 10/100 | Train Loss: 0.0187 | Val Loss: 0.5031 | MAE: 0.5184 | Pearson: 0.8623
Epoch 11/100 | Train Loss: 0.0153 | Val Loss: 0.4972 | MAE: 0.5124 | Pearson: 0.8644
Epoch 12/100 | Train Loss: 0.0147 | Val Loss: 0.5148 | MAE: 0.5318 | Pearson: 0.8616
Epoch 13/100 | Train Loss: 0.0196 | Val Loss: 0.4990 | MAE: 0.5287 | Pearson: 0.8625
Epoch 14/100 | Train Loss: 0.0263 | Val Loss: 0.5179 | MAE: 0.5381 | Pearson: 0.8564
Epoch 15/100 | Train Loss: 0.0367 | Val Loss: 0.5027 | MAE: 0.5287 | Pearson: 0.8608
Epoch 16/100 | Train Loss: 0.0403 | Val Loss: 0.5234 | MAE: 0.5212 | Pearson: 0.8583
Epoch 17/100 | Train Loss: 0.0325 | Val Loss: 0.5400 | MAE: 0.5297 | Pearson: 0.8549
Epoch 18/100 | Train Loss: 0.0254 | Val Loss: 0.5118 | MAE: 0.5202 | Pearson: 0.8615
Epoch 19/100 | Train Loss: 0.0204 | Val Loss: 0.5180 | MAE: 0.5209 | Pearson: 0.8609
Epoch 20/100 | Train Loss: 0.0177 | Val Loss: 0.5000 | MAE: 0.5143 | Pearson: 0.8634
Epoch 21/100 | Train Loss: 0.0187 | Val Loss: 0.5246 | MAE: 0.5300 | Pearson: 0.8594
